FECHA,INICIO_INTERVALO,FIN_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,Nivel_Atencion,AHT,ASA_AVG_ATENDIDAS,SERVICE_LEVEL,LLAMADAS_EN_SL,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FERIADO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2022-02-15,2022-02-15T10:00:00.000Z,2022-02-15T10:30:00.000Z,505,478,0.95,199.33,5.61,0.98,511,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T10:30:00.000Z,2022-02-15T11:00:00.000Z,665,595,0.89,214.35,25.80,0.94,604,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T11:00:00.000Z,2022-02-15T11:30:00.000Z,840,782,0.93,216.63,19.38,0.94,807,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T11:30:00.000Z,2022-02-15T12:00:00.000Z,987,944,0.96,214.99,8.80,0.96,984,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T12:00:00.000Z,2022-02-15T12:30:00.000Z,836,822,0.98,221.20,5.22,0.97,862,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T12:30:00.000Z,2022-02-15T13:00:00.000Z,831,818,0.98,206.78,1.93,0.99,883,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T13:00:00.000Z,2022-02-15T13:30:00.000Z,717,701,0.98,205.91,0.94,1.00,760,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T13:30:00.000Z,2022-02-15T14:00:00.000Z,618,614,0.99,194.09,0.71,1.00,669,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T14:00:00.000Z,2022-02-15T14:30:00.000Z,568,562,0.99,214.05,0.85,1.00,624,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T14:30:00.000Z,2022-02-15T15:00:00.000Z,584,576,0.99,222.94,22.75,0.76,485,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T15:00:00.000Z,2022-02-15T15:30:00.000Z,542,539,0.99,212.19,0.97,1.00,601,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T15:30:00.000Z,2022-02-15T16:00:00.000Z,548,541,0.99,230.30,1.01,1.00,590,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T16:00:00.000Z,2022-02-15T16:30:00.000Z,508,506,1.00,223.14,1.01,1.00,548,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T16:30:00.000Z,2022-02-15T17:00:00.000Z,541,528,0.98,220.48,0.76,1.00,569,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T17:00:00.000Z,2022-02-15T17:30:00.000Z,559,557,1.00,228.45,1.30,1.00,608,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T17:30:00.000Z,2022-02-15T18:00:00.000Z,638,634,0.99,221.09,2.07,0.99,680,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T18:00:00.000Z,2022-02-15T18:30:00.000Z,129,97,0.75,132.05,45.66,0.71,70,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T18:30:00.000Z,2022-02-15T19:00:00.000Z,63,58,0.92,155.37,10.46,0.93,55,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T19:00:00.000Z,2022-02-15T19:30:00.000Z,65,61,0.94,186.79,23.11,0.81,51,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T19:30:00.000Z,2022-02-15T20:00:00.000Z,71,55,0.77,183.48,4.83,0.98,57,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T20:00:00.000Z,2022-02-15T20:30:00.000Z,46,46,1.00,192.41,1.85,1.00,46,,,1,0,0,0,1,0,0,0,0,0
2022-02-15,2022-02-15T20:30:00.000Z,2022-02-15T21:00:00.000Z,35,35,1.00,124.28,1.72,1.00,36,,,1,0,0,0,1,0,0,0,0,0
2022-02-16,2022-02-16T08:00:00.000Z,2022-02-16T08:30:00.000Z,29,29,1.00,101.72,0.86,1.00,29,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T08:30:00.000Z,2022-02-16T09:00:00.000Z,504,502,1.00,212.81,1.79,0.99,552,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T09:00:00.000Z,2022-02-16T09:30:00.000Z,662,655,0.99,202.58,0.89,1.00,722,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T09:30:00.000Z,2022-02-16T10:00:00.000Z,770,764,0.99,193.07,1.33,1.00,825,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T10:00:00.000Z,2022-02-16T10:30:00.000Z,877,856,0.98,205.49,2.95,0.97,928,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T10:30:00.000Z,2022-02-16T11:00:00.000Z,938,839,0.89,205.28,121.19,0.54,490,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T11:00:00.000Z,2022-02-16T11:30:00.000Z,921,747,0.81,225.78,273.61,0.08,68,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T11:30:00.000Z,2022-02-16T12:00:00.000Z,920,807,0.88,221.91,165.82,0.13,117,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T12:00:00.000Z,2022-02-16T12:30:00.000Z,866,838,0.97,212.80,43.41,0.65,600,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T12:30:00.000Z,2022-02-16T13:00:00.000Z,755,734,0.97,203.59,27.76,0.65,527,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T13:00:00.000Z,2022-02-16T13:30:00.000Z,689,679,0.99,204.52,1.36,1.00,741,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T13:30:00.000Z,2022-02-16T14:00:00.000Z,620,612,0.99,205.49,0.75,1.00,682,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T14:00:00.000Z,2022-02-16T14:30:00.000Z,615,609,0.99,218.34,0.86,1.00,669,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T14:30:00.000Z,2022-02-16T15:00:00.000Z,535,518,0.97,205.65,0.85,1.00,578,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T15:00:00.000Z,2022-02-16T15:30:00.000Z,550,539,0.98,228.36,0.94,1.00,585,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T15:30:00.000Z,2022-02-16T16:00:00.000Z,530,524,0.99,235.75,0.87,1.00,580,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T16:00:00.000Z,2022-02-16T16:30:00.000Z,559,539,0.96,219.87,6.17,0.96,583,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T16:30:00.000Z,2022-02-16T17:00:00.000Z,655,617,0.94,212.19,24.24,0.81,567,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T17:00:00.000Z,2022-02-16T17:30:00.000Z,688,657,0.95,227.12,16.79,0.88,637,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T17:30:00.000Z,2022-02-16T18:00:00.000Z,641,616,0.96,228.87,13.01,0.90,627,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T18:00:00.000Z,2022-02-16T18:30:00.000Z,104,84,0.81,164.89,29.04,0.81,68,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T18:30:00.000Z,2022-02-16T19:00:00.000Z,81,64,0.79,279.91,54.59,0.55,38,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T19:00:00.000Z,2022-02-16T19:30:00.000Z,66,44,0.67,275.56,165.89,0.31,14,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T19:30:00.000Z,2022-02-16T20:00:00.000Z,58,56,0.97,150.89,4.96,0.95,53,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T20:00:00.000Z,2022-02-16T20:30:00.000Z,34,34,1.00,198.74,0.66,1.00,35,,,1,0,0,0,0,1,0,0,0,0
2022-02-16,2022-02-16T20:30:00.000Z,2022-02-16T21:00:00.000Z,22,22,1.00,160.45,0.50,1.00,22,,,1,0,0,0,0,1,0,0,0,0
2022-02-17,2022-02-17T08:00:00.000Z,2022-02-17T08:30:00.000Z,23,23,1.00,104.42,1.04,1.00,24,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T08:30:00.000Z,2022-02-17T09:00:00.000Z,470,465,0.99,211.00,7.86,0.97,485,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T09:00:00.000Z,2022-02-17T09:30:00.000Z,599,595,0.99,201.52,1.13,1.00,630,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T09:30:00.000Z,2022-02-17T10:00:00.000Z,687,679,0.99,211.85,0.94,1.00,722,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T10:00:00.000Z,2022-02-17T10:30:00.000Z,811,795,0.98,209.88,3.41,0.98,862,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T10:30:00.000Z,2022-02-17T11:00:00.000Z,897,835,0.93,203.44,36.38,0.60,539,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T11:00:00.000Z,2022-02-17T11:30:00.000Z,918,896,0.98,209.84,24.13,0.77,757,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T11:30:00.000Z,2022-02-17T12:00:00.000Z,862,816,0.95,210.56,26.01,0.71,643,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T12:00:00.000Z,2022-02-17T12:30:00.000Z,845,825,0.98,206.21,10.44,0.91,808,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T12:30:00.000Z,2022-02-17T13:00:00.000Z,739,727,0.98,201.65,5.59,0.99,792,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T13:00:00.000Z,2022-02-17T13:30:00.000Z,617,611,0.99,204.91,1.86,1.00,669,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T13:30:00.000Z,2022-02-17T14:00:00.000Z,621,606,0.98,205.94,12.14,0.89,588,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T14:00:00.000Z,2022-02-17T14:30:00.000Z,563,551,0.98,214.06,4.70,0.98,593,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T14:30:00.000Z,2022-02-17T15:00:00.000Z,480,475,0.99,218.89,1.77,1.00,514,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T15:00:00.000Z,2022-02-17T15:30:00.000Z,509,498,0.98,232.17,1.34,1.00,539,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T15:30:00.000Z,2022-02-17T16:00:00.000Z,469,464,0.99,213.35,2.97,0.98,496,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T16:00:00.000Z,2022-02-17T16:30:00.000Z,503,498,0.99,230.47,5.40,0.97,542,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T16:30:00.000Z,2022-02-17T17:00:00.000Z,562,532,0.95,211.26,35.91,0.74,428,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T17:00:00.000Z,2022-02-17T17:30:00.000Z,630,596,0.95,238.59,99.24,0.20,132,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T17:30:00.000Z,2022-02-17T18:00:00.000Z,614,576,0.94,235.30,20.95,0.81,523,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T18:00:00.000Z,2022-02-17T18:30:00.000Z,109,64,0.59,227.31,163.62,0.06,4,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T18:30:00.000Z,2022-02-17T19:00:00.000Z,81,69,0.85,238.96,78.14,0.42,29,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T19:00:00.000Z,2022-02-17T19:30:00.000Z,55,52,0.95,215.67,40.44,0.62,32,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T19:30:00.000Z,2022-02-17T20:00:00.000Z,53,51,0.96,177.65,5.45,0.98,50,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T20:00:00.000Z,2022-02-17T20:30:00.000Z,34,34,1.00,214.38,6.82,0.94,32,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T20:30:00.000Z,2022-02-17T21:00:00.000Z,30,30,1.00,205.03,0.43,1.00,30,,,1,0,0,0,0,0,1,0,0,0
2022-02-17,2022-02-17T21:00:00.000Z,2022-02-17T21:30:00.000Z,1,1,1.00,205.00,0.00,1.00,1,,,1,0,0,0,0,0,1,0,0,0
2022-02-18,2022-02-18T06:00:00.000Z,2022-02-18T06:30:00.000Z,1,0,0.00,,,,,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T08:00:00.000Z,2022-02-18T08:30:00.000Z,35,35,1.00,108.54,0.74,1.00,35,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T08:30:00.000Z,2022-02-18T09:00:00.000Z,432,424,0.98,196.43,4.62,0.98,458,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T09:00:00.000Z,2022-02-18T09:30:00.000Z,583,569,0.98,192.32,2.38,0.98,618,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T09:30:00.000Z,2022-02-18T10:00:00.000Z,697,693,0.99,204.46,1.63,0.99,747,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T10:00:00.000Z,2022-02-18T10:30:00.000Z,730,688,0.94,216.35,7.98,0.99,745,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T10:30:00.000Z,2022-02-18T11:00:00.000Z,845,802,0.95,207.31,19.73,0.87,753,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T11:00:00.000Z,2022-02-18T11:30:00.000Z,826,785,0.95,196.06,9.53,0.96,834,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T11:30:00.000Z,2022-02-18T12:00:00.000Z,838,785,0.94,208.24,19.85,0.92,819,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T12:00:00.000Z,2022-02-18T12:30:00.000Z,756,697,0.92,202.60,71.30,0.27,203,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T12:30:00.000Z,2022-02-18T13:00:00.000Z,682,662,0.97,211.87,47.92,0.49,354,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T13:00:00.000Z,2022-02-18T13:30:00.000Z,602,586,0.97,209.68,49.79,0.50,316,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T13:30:00.000Z,2022-02-18T14:00:00.000Z,539,529,0.98,226.05,3.56,0.99,572,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T14:00:00.000Z,2022-02-18T14:30:00.000Z,528,519,0.98,213.79,0.85,1.00,562,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T14:30:00.000Z,2022-02-18T15:00:00.000Z,500,491,0.98,202.17,1.35,1.00,532,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T15:00:00.000Z,2022-02-18T15:30:00.000Z,545,537,0.99,227.76,6.35,0.97,564,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T15:30:00.000Z,2022-02-18T16:00:00.000Z,454,431,0.95,236.71,8.69,0.96,451,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T16:00:00.000Z,2022-02-18T16:30:00.000Z,443,437,0.99,225.11,3.25,0.99,473,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T16:30:00.000Z,2022-02-18T17:00:00.000Z,497,469,0.94,219.34,33.26,0.66,329,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T17:00:00.000Z,2022-02-18T17:30:00.000Z,427,417,0.98,209.86,22.77,0.77,354,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T17:30:00.000Z,2022-02-18T18:00:00.000Z,576,534,0.93,227.49,65.49,0.49,290,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T18:00:00.000Z,2022-02-18T18:30:00.000Z,87,67,0.77,194.91,15.22,0.88,60,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T18:30:00.000Z,2022-02-18T19:00:00.000Z,76,67,0.88,206.81,6.43,0.97,66,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T19:00:00.000Z,2022-02-18T19:30:00.000Z,47,47,1.00,288.40,15.94,0.87,41,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T19:30:00.000Z,2022-02-18T20:00:00.000Z,39,38,0.97,205.29,4.45,0.95,36,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T20:00:00.000Z,2022-02-18T20:30:00.000Z,39,39,1.00,151.50,1.45,1.00,40,,,1,0,0,0,0,0,0,1,0,0
2022-02-18,2022-02-18T20:30:00.000Z,2022-02-18T21:00:00.000Z,20,20,1.00,183.48,2.10,1.00,21,,,1,0,0,0,0,0,0,1,0,0
2022-02-21,2022-02-21T08:00:00.000Z,2022-02-21T08:30:00.000Z,52,50,0.96,151.00,12.14,0.88,44,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T08:30:00.000Z,2022-02-21T09:00:00.000Z,582,577,0.99,212.91,1.77,1.00,640,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T09:00:00.000Z,2022-02-21T09:30:00.000Z,762,755,0.99,199.84,0.76,1.00,832,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T09:30:00.000Z,2022-02-21T10:00:00.000Z,907,896,0.99,206.38,0.89,1.00,979,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T10:00:00.000Z,2022-02-21T10:30:00.000Z,998,986,0.99,198.72,0.80,1.00,1093,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T10:30:00.000Z,2022-02-21T11:00:00.000Z,1070,1054,0.99,193.39,3.22,0.98,1140,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T11:00:00.000Z,2022-02-21T11:30:00.000Z,1096,1084,0.99,190.95,1.07,0.99,1177,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T11:30:00.000Z,2022-02-21T12:00:00.000Z,1037,1007,0.97,205.29,5.97,0.97,1081,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T12:00:00.000Z,2022-02-21T12:30:00.000Z,985,945,0.96,206.40,16.49,0.95,1012,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T12:30:00.000Z,2022-02-21T13:00:00.000Z,884,856,0.97,197.93,6.65,0.99,939,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T13:00:00.000Z,2022-02-21T13:30:00.000Z,800,779,0.97,198.30,16.42,0.87,771,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T13:30:00.000Z,2022-02-21T14:00:00.000Z,749,737,0.98,202.80,16.09,0.85,703,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T14:00:00.000Z,2022-02-21T14:30:00.000Z,647,635,0.98,206.70,11.47,0.87,596,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T14:30:00.000Z,2022-02-21T15:00:00.000Z,612,602,0.98,211.18,12.42,0.89,591,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T15:00:00.000Z,2022-02-21T15:30:00.000Z,558,552,0.99,218.19,0.90,1.00,607,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T15:30:00.000Z,2022-02-21T16:00:00.000Z,567,559,0.99,222.91,1.60,0.99,615,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T16:00:00.000Z,2022-02-21T16:30:00.000Z,570,563,0.99,208.59,3.09,0.98,630,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T16:30:00.000Z,2022-02-21T17:00:00.000Z,644,624,0.97,205.17,14.37,0.86,605,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T17:00:00.000Z,2022-02-21T17:30:00.000Z,620,593,0.96,214.05,20.66,0.83,540,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T17:30:00.000Z,2022-02-21T18:00:00.000Z,687,674,0.98,221.42,6.45,0.96,727,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T18:00:00.000Z,2022-02-21T18:30:00.000Z,108,67,0.62,219.37,267.27,0.10,7,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T18:30:00.000Z,2022-02-21T19:00:00.000Z,77,64,0.83,232.65,88.44,0.29,19,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T19:00:00.000Z,2022-02-21T19:30:00.000Z,63,50,0.79,264.63,83.33,0.41,21,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T19:30:00.000Z,2022-02-21T20:00:00.000Z,54,46,0.85,268.91,39.17,0.63,29,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T20:00:00.000Z,2022-02-21T20:30:00.000Z,30,29,0.97,149.70,3.03,0.97,29,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T20:30:00.000Z,2022-02-21T21:00:00.000Z,20,20,1.00,200.87,0.52,1.00,23,,,1,0,0,1,0,0,0,0,0,0
2022-02-21,2022-02-21T21:00:00.000Z,2022-02-21T21:30:00.000Z,1,1,1.00,12.00,1.00,1.00,1,,,1,0,0,1,0,0,0,0,0,0
2022-02-22,2022-02-22T08:00:00.000Z,2022-02-22T08:30:00.000Z,26,25,0.96,322.88,7.64,0.96,24,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T08:30:00.000Z,2022-02-22T09:00:00.000Z,412,409,0.99,195.45,1.08,1.00,452,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T09:00:00.000Z,2022-02-22T09:30:00.000Z,604,598,0.99,195.66,0.87,1.00,642,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T09:30:00.000Z,2022-02-22T10:00:00.000Z,751,746,0.99,196.00,1.17,0.99,806,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T10:00:00.000Z,2022-02-22T10:30:00.000Z,852,839,0.98,200.50,2.06,0.99,919,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T10:30:00.000Z,2022-02-22T11:00:00.000Z,859,845,0.98,193.74,1.08,1.00,942,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T11:00:00.000Z,2022-02-22T11:30:00.000Z,911,902,0.99,177.09,1.39,1.00,1026,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T11:30:00.000Z,2022-02-22T12:00:00.000Z,1011,990,0.98,179.29,4.08,0.97,1110,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T12:00:00.000Z,2022-02-22T12:30:00.000Z,867,854,0.99,188.66,1.31,1.00,967,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T12:30:00.000Z,2022-02-22T13:00:00.000Z,770,762,0.99,192.48,2.56,0.99,846,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T13:00:00.000Z,2022-02-22T13:30:00.000Z,756,748,0.99,186.80,1.49,1.00,846,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T13:30:00.000Z,2022-02-22T14:00:00.000Z,697,678,0.97,196.82,0.86,1.00,767,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T14:00:00.000Z,2022-02-22T14:30:00.000Z,682,669,0.98,203.54,1.81,1.00,773,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T14:30:00.000Z,2022-02-22T15:00:00.000Z,640,629,0.98,199.69,24.25,0.73,515,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T15:00:00.000Z,2022-02-22T15:30:00.000Z,584,578,0.99,232.40,0.97,1.00,634,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T15:30:00.000Z,2022-02-22T16:00:00.000Z,535,530,0.99,245.71,2.38,0.98,580,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T16:00:00.000Z,2022-02-22T16:30:00.000Z,553,546,0.99,217.25,14.14,0.92,556,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T16:30:00.000Z,2022-02-22T17:00:00.000Z,623,604,0.97,234.26,51.26,0.57,384,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T17:00:00.000Z,2022-02-22T17:30:00.000Z,654,597,0.91,229.33,164.87,0.17,106,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T17:30:00.000Z,2022-02-22T18:00:00.000Z,706,550,0.78,225.99,162.76,0.13,79,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T18:00:00.000Z,2022-02-22T18:30:00.000Z,132,76,0.58,205.87,107.90,0.35,27,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T18:30:00.000Z,2022-02-22T19:00:00.000Z,100,65,0.65,244.89,277.21,0.02,1,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T19:00:00.000Z,2022-02-22T19:30:00.000Z,94,56,0.60,259.38,241.36,0.03,2,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T19:30:00.000Z,2022-02-22T20:00:00.000Z,82,57,0.70,185.15,195.76,0.06,4,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T20:00:00.000Z,2022-02-22T20:30:00.000Z,78,66,0.85,173.18,53.97,0.56,43,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T20:30:00.000Z,2022-02-22T21:00:00.000Z,59,56,0.95,163.09,30.04,0.86,48,,,1,0,0,0,1,0,0,0,0,0
2022-02-22,2022-02-22T21:00:00.000Z,2022-02-22T21:30:00.000Z,2,0,0.00,,,,,,,1,0,0,0,1,0,0,0,0,0
2022-02-23,2022-02-23T08:00:00.000Z,2022-02-23T08:30:00.000Z,58,55,0.95,158.29,24.05,0.91,50,,,1,0,0,0,0,1,0,0,0,0
2022-02-23,2022-02-23T08:30:00.000Z,2022-02-23T09:00:00.000Z,583,556,0.95,221.58,74.93,0.39,236,,,1,0,0,0,0,1,0,0,0,0
2022-02-23,2022-02-23T09:00:00.000Z,2022-02-23T09:30:00.000Z,733,672,0.92,216.65,181.81,0.13,97,,,1,0,0,0,0,1,0,0,0,0
2022-02-23,2022-02-23T09:30:00.000Z,2022-02-23T10:00:00.000Z,871,790,0.91,210.61,151.85,0.15,133,,,1,0,0,0,0,1,0,0,0,0
2022-02-23,2022-02-23T10:00:00.000Z,2022-02-23T10:30:00.000Z,918,866,0.94,210.60,117.84,0.14,134,,,1,0,0,0,0,1,0,0,0,0
2022-02-23,2022-02-23T10:30:00.000Z,2022-02-23T11:00:00.000Z,991,854,0.86,207.30,205.50,0.16,146,,,1,0,0,0,0,1,0,0,0,0
